,playID,TotalDistance,AverageBallSpeed,InitialBallAcceleration,playPerGame,gameID,result
1240,7630,342.3677102408467,226.77741496306282,4535.548299244756,108.0,53.0,1.0
1241,7632,129.57384181160978,228.59139249611198,4571.827849988768,0.0,0.0,0.0
1242,7648,287.5552185925944,106.41266741490125,2128.253348298146,4.0,14.0,1.0
1243,7650,131.14006603694787,92.70963423908431,1854.1926848086682,0.0,0.0,0.0
1244,7658,359.49037313748806,76.76757467392808,1535.351493472976,0.0,0.0,0.0
1245,7661,330.23803968200565,81.74891825222515,1634.978365008815,0.0,0.0,0.0
1246,7669,114.76406019000626,114.07501789657226,2281.5003579309264,16.0,30.0,1.0
1247,7674,443.46221740878644,224.08368048652147,4481.673609714126,0.0,0.0,0.0
1248,7677,237.37243509241978,18.93923092019981,378.78461840434073,34.0,15.0,1.0
1249,7679,107.03966550632782,147.24790434491564,2944.9580869411675,0.0,0.0,0.0
1250,7680,403.570581867511,115.34512738192527,2306.902547651094,0.0,0.0,0.0
1251,7689,145.4539393830247,57.616409100459194,1152.328181984031,0.0,0.0,0.0
1252,7690,151.20274995610552,71.34608160391814,1426.9216320991272,0.0,0.0,0.0
1253,7691,54.697320206642694,45.791377925876915,915.8275585308653,182.0,64.0,1.0
1254,7698,58.47883057986444,154.43876433628412,3088.775286742538,0.0,0.0,0.0
1255,7708,292.81257103980016,73.14406889636557,1462.8813779219895,154.0,20.0,1.0
1256,7717,296.60831683424277,178.27519317469145,3565.503863480858,109.0,10.0,1.0
1257,7724,246.25978061963266,78.41955620424775,2376.3501879818346,0.0,0.0,0.0
1258,7728,129.8097942148368,113.7856392655504,2275.712785313078,0.0,0.0,0.0
1259,7731,307.1848472896254,293.3447567565057,5866.895135108771,0.0,0.0,0.0
1260,7733,146.71021186986715,163.99992696420918,3279.9985393020825,0.0,0.0,0.0
1261,7743,485.70651117176965,207.76795994439743,4155.359198872831,0.0,0.0,0.0
1262,7758,132.17614362095748,87.53191514209247,1750.6383028354808,0.0,0.0,0.0
1263,7764,480.4436734468446,134.93864514197944,2698.772902842043,0.0,0.0,0.0
1264,7767,252.37137157432457,74.124150157556,1482.483003172693,0.0,0.0,0.0
1265,7777,276.16929086756534,246.4383296941716,4928.766593955155,0.0,0.0,0.0
1266,7779,138.83055397243666,108.62390793909013,2172.4781587738994,0.0,0.0,0.0
1267,7814,54.484511867371914,128.4514293626335,3892.4675564432914,0.0,0.0,0.0
1268,7815,129.52981347870713,142.97156947549703,2859.431389499538,164.0,86.0,1.0
1269,7820,455.8855200701836,221.74532944468226,4434.906588877511,130.0,19.0,1.0
1270,7828,127.61891517549553,114.21317760013102,2284.26355199431,0.0,0.0,0.0
1271,7829,135.66086154818026,272.4063482516134,5448.126965012448,0.0,0.0,0.0
1272,7832,143.52904755399263,210.9229813844689,4218.459627683623,0.0,0.0,0.0
1273,7843,164.48678970823892,112.16915932356761,3399.0654340576207,0.0,0.0,0.0
1274,7856,126.9430463822252,127.90403319051256,2558.0806638474764,279.0,34.0,1.0
1275,7857,329.9951852742782,23.412723842597874,468.254476851851,10.0,28.0,1.0
1276,7876,530.6829582650734,100.60542047231664,3048.6491051047574,0.0,0.0,0.0
1277,7879,155.24716390801458,127.83589071140942,2556.7178142247003,0.0,0.0,0.0
1278,7880,143.95426040507695,111.46190063517754,3377.6333525911914,0.0,0.0,0.0
1279,7894,133.0125575158235,50.93881522709692,1018.776304538232,0.0,0.0,0.0
1280,7897,152.2830870949927,155.00889355497534,3100.1778710882286,0.0,0.0,0.0
1281,7902,272.22283295675294,52.870267849361824,1057.4053569833898,131.0,84.0,1.0
1282,7904,304.02934236474,225.91936362047906,4518.387272393144,85.0,75.0,1.0
1283,7910,140.15411365774622,198.6645916234364,6020.139140122053,0.0,0.0,0.0
1284,7912,69.4682226576891,58.22644189333685,1164.5288378625005,0.0,0.0,0.0
1285,7924,122.31005670215731,26.491816864874053,529.8363373051913,0.0,0.0,0.0
1286,7939,385.4751183616133,95.61529746796005,1912.3059493174594,0.0,0.0,0.0
1287,7944,314.4920441382528,341.50216142545844,6830.043228484321,0.0,0.0,0.0
1288,7953,270.3072193093607,255.07916901987468,5101.583380471731,0.0,0.0,0.0
1289,7954,295.5551375238091,242.82536982762855,4856.507396534903,0.0,0.0,0.0
1290,7955,281.6022863664602,191.16556772861,3823.311354571331,9.0,7.0,1.0
1291,7958,148.27594363417296,114.51223552119593,2290.2447104155867,0.0,0.0,0.0
1292,7960,424.99425526657035,58.67067936134001,1173.4135872332033,0.0,0.0,0.0
1293,7968,141.67740329576313,121.16981554101324,2423.3963108114485,174.0,23.0,1.0
1294,7975,140.77260306616495,62.19783222551068,1884.7827946920822,131.0,58.0,1.0
1295,7977,341.31034053298174,118.88312498245058,2377.6624996836113,0.0,0.0,0.0
1296,7985,307.5450441865479,190.61968774882422,3812.393754962615,0.0,0.0,0.0
1297,7990,176.23946270249334,129.3255277497044,2586.5105550317267,0.0,0.0,0.0
1298,7991,317.5755977656333,104.50168358147187,2090.0336716408424,0.0,0.0,0.0
1299,7993,292.9065863065498,151.8709810648655,4602.1509413613685,0.0,0.0,0.0
1300,7994,64.24145380678381,56.03858955449852,1120.771791085893,0.0,0.0,0.0
1301,8004,447.2003249322315,101.599630685428,2031.992613664206,0.0,0.0,0.0
1302,8005,255.0613153497636,164.8149267285644,3296.298534574286,0.0,0.0,0.0
1303,8007,157.3205343874525,139.10479049302944,2782.0958098504675,0.0,0.0,0.0
1304,8020,374.3210817655403,227.4947529214169,4549.895058329023,0.0,0.0,0.0
1305,8029,282.3489226353816,130.8091410598556,2616.1828212351825,0.0,0.0,0.0
1306,8032,120.47131174156686,91.91445571863588,1838.2891143994682,0.0,0.0,0.0
1307,8033,367.7181803823598,71.46288424949306,1429.2576849846616,208.0,62.0,1.0
1308,8036,144.40889484632658,107.69954051711076,2153.9908103735597,0.0,0.0,0.0
1309,8037,60.41879993645588,111.16326310348437,2223.265262061599,0.0,0.0,0.0
1310,8039,148.19622979296344,61.46241891155579,1229.2483782266438,0.0,0.0,0.0
1311,8042,41.52740551229942,50.39914800927029,1527.2469093974187,0.0,0.0,0.0
1312,8044,157.07873459731866,206.78393973904593,4135.67879478468,0.0,0.0,0.0
1313,8052,413.9024831509066,131.77900536776582,2635.5801073457283,0.0,0.0,0.0
1314,8059,301.10553442618067,194.19545734643745,3883.909146914619,162.0,81.0,1.0
1315,8068,114.67690268821319,140.4450475627492,2808.9009512447656,0.0,0.0,0.0
1316,8069,391.05636772518085,127.45872416920562,3862.38558094974,0.0,0.0,0.0
1317,8093,134.1183171769672,121.69817751010669,2433.963550193279,0.0,0.0,0.0
1318,8098,111.75388698573673,94.05755831359949,1881.1511662993641,255.0,39.0,1.0
1319,8099,91.80549615623633,81.53706860755847,1630.7413721526525,59.0,2.0,1.0
1320,8100,254.51688603382536,186.96751776921022,3739.3503553706005,0.0,0.0,0.0
1321,8101,37.73618538721364,113.78931610604205,3448.161094120871,0.0,0.0,0.0
1322,8104,169.27284091048247,77.18858733991031,1543.7717468066305,62.0,13.0,1.0
1323,8108,124.91152146667784,130.22791758691645,2604.5583517288537,0.0,0.0,0.0
1324,8109,316.74584919933267,230.13596792593816,4602.71935854388,0.0,0.0,0.0
1325,8111,403.5453122704223,150.0532781661229,3001.0655633251877,0.0,0.0,0.0
1326,8116,330.42850606114877,109.63103749219134,2192.620749845821,0.0,0.0,0.0
1327,8118,202.1130521687408,153.72166297041758,3074.4332594530906,310.0,62.0,1.0
1328,8127,272.40081734987945,175.94004485555294,3518.8008970982573,0.0,0.0,0.0
1329,8139,334.9998189884717,156.739430343912,3134.788606866836,0.0,0.0,0.0
1330,8148,366.648118025778,179.55254723957881,3591.050944778512,0.0,0.0,0.0
1331,8149,423.0923723399851,191.8043187783688,3836.086375623199,0.0,0.0,0.0
1332,8155,327.10498197354207,48.23354446494965,964.6708893042572,0.0,0.0,0.0
1333,8158,364.98649942173,190.35830736924004,5768.433556660807,0.0,0.0,0.0
1334,8161,346.26243677833395,81.0720309684514,2456.7282111725067,0.0,0.0,0.0
1335,8162,316.6241162085047,127.6880890654737,2553.76178132341,0.0,0.0,0.0
1336,8179,136.60425402790014,139.6451053317603,2792.9021066758482,0.0,0.0,0.0
1337,8184,396.0132949006988,95.01240115803998,1900.2480231538866,0.0,0.0,0.0
1338,8193,285.1846493240613,101.95812968437065,3089.6402934749735,0.0,0.0,0.0
1339,8196,259.01072251984675,140.59814223185262,2811.96284463961,21.0,6.0,1.0
1340,8221,227.22848041690418,82.08776907085837,1641.7553814111948,189.0,5.0,1.0
1341,8226,144.02947959624086,90.15957088440128,1803.1914177142655,0.0,0.0,0.0
1342,8245,90.15544162944802,101.81502706951392,2036.3005413458302,0.0,0.0,0.0
1343,8251,298.89904968061376,210.106425491312,4202.128509849171,0.0,0.0,0.0
1344,8253,17.783702570507973,69.17115437892292,1383.4230875734256,0.0,0.0,0.0
1345,8258,241.9137346729326,104.22459544685489,2084.4919089295145,172.0,63.0,1.0
1346,8259,357.44686820511026,202.79144603987226,4055.8289208195774,0.0,0.0,0.0
1347,8265,139.1845570833504,115.8938529326474,2317.8770586866776,0.0,0.0,0.0
1348,8267,357.35623365889046,155.66847974647945,3113.3695949182625,0.0,0.0,0.0
1349,8276,67.68092002901197,32.845327424244346,656.9065484944462,0.0,0.0,0.0
1350,8278,113.38238425666691,215.8826285030097,4317.652570044486,0.0,0.0,0.0
1351,8283,406.33791129817854,222.64002420803106,4452.8004841596085,0.0,0.0,0.0
1352,8298,211.83748709539626,71.86957741199033,1437.3915482607235,0.0,0.0,0.0
1353,8313,138.8830743101156,104.88967144634688,2097.7934289574646,0.0,0.0,0.0
1354,8315,278.38043573023276,20.65381221612176,625.873097460098,0.0,0.0,0.0
1355,8316,270.41972113513845,89.2437927584706,1784.8758551629187,0.0,0.0,0.0
1356,8341,283.92579601485704,193.16175538496242,3863.235107614922,0.0,0.0,0.0
1357,8343,143.04605134530001,40.49709207953685,809.9418416025231,0.0,0.0,0.0
1358,8347,120.97677116603883,104.43118734231577,2088.623746838717,0.0,0.0,0.0
1359,8352,102.8490810270221,170.44777382531404,3408.9554764938794,0.0,0.0,0.0
1360,8353,326.18668054375036,295.6855624125616,8960.168557859608,0.0,0.0,0.0
1361,8358,378.43587547174,169.66365348139936,3393.2730696310737,0.0,0.0,0.0
1362,8367,315.8262156716978,57.059800707805955,1141.1960141727257,0.0,0.0,0.0
1363,8371,113.18976739260191,121.57092543707229,3683.967437447239,203.0,83.0,1.0
1364,8377,149.04843449763146,174.929612513093,3498.592250265042,0.0,0.0,0.0
1365,8383,363.98448089284057,67.92772330632556,1358.5544661462807,0.0,0.0,0.0
1366,8387,389.0445870250865,179.67505520631784,3593.501104129625,36.0,11.0,1.0
1367,8388,309.51624821598926,137.87405262479297,2757.4810524983673,0.0,0.0,0.0
1368,8390,50.76804779096938,57.81877950683219,1156.3755901350662,0.0,0.0,0.0
1369,8401,104.80970078298702,130.04955735847543,2600.991147183702,61.0,6.0,1.0
1370,8403,481.5505797811029,161.30999160918407,3226.19983211326,0.0,0.0,0.0
1371,8405,85.58151849030244,14.513869527264854,290.27739054424103,71.0,29.0,1.0
1372,8409,133.757214340363,78.51245873406772,2379.1654161827555,0.0,0.0,0.0
1373,8422,284.3144319476328,134.6920477494027,2693.8409549782536,0.0,0.0,0.0
1374,8426,113.17226835986392,79.48889326785671,1589.7778653572245,4.0,10.0,1.0
1375,8433,286.8965309721032,246.3281521939563,4926.563043861203,0.0,0.0,0.0
1376,8444,303.8817764025001,126.26368761168187,2525.273752270385,0.0,0.0,0.0
1377,8448,108.95340279979071,190.10678560665804,3802.1357121193287,99.0,56.0,1.0
1378,8449,232.23019054256994,83.07645148146244,1661.5290296232042,0.0,0.0,0.0
1379,8461,163.29469776603273,81.45048213633217,1629.009642728125,0.0,0.0,0.0
1380,8466,386.5284911585718,85.20845519906132,1704.169103990526,0.0,0.0,0.0
1381,8476,352.02341681176785,36.3393055725836,1101.1910779565628,0.0,0.0,0.0
1382,8491,247.7488392459911,146.82796392091348,2936.559278461002,0.0,0.0,0.0
1383,8495,143.18842856840476,96.53470577154118,2925.294114297834,0.0,0.0,0.0
1384,8497,391.12065466676495,99.67465237399618,3020.4440113005858,0.0,0.0,0.0
1385,8498,265.1968178810185,229.43062128416543,4588.612425666615,0.0,0.0,0.0
1386,8500,194.96596285335153,42.80477766294357,856.095553255757,0.0,0.0,0.0
1387,8508,356.40792178020257,149.97149779758652,2999.4299558862594,270.0,95.0,1.0
1388,8516,146.30132011227676,125.55552048206901,2511.1104096550835,0.0,0.0,0.0
1389,8517,60.77109301813235,109.09034787490393,2181.806957529828,0.0,0.0,0.0
1390,8522,265.5883795766184,144.40725168953736,2888.145033793374,26.0,96.0,1.0
1391,8538,156.51554001256926,125.43098205380014,2508.6196410668763,179.0,20.0,1.0
1392,8542,340.20796178986586,137.60745217126637,2752.149043415315,62.0,4.0,1.0
1393,8545,251.84595806389302,68.57106534917513,1371.4213070034593,0.0,0.0,0.0
1394,8554,331.7697626776439,147.42596235447309,2948.5192470887914,0.0,0.0,0.0
1395,8573,269.338275185365,232.90064192368544,4658.012838372034,0.0,0.0,0.0
1396,8574,137.19468749792208,173.32228780036417,3466.4457560261994,0.0,0.0,0.0
1397,8583,278.5839351165227,251.31840567020734,5026.368113408718,0.0,0.0,0.0
1398,8605,230.75458049110262,195.19235302438113,3903.847060508926,116.0,7.0,1.0
1399,8610,138.73606679638664,48.601120792448086,972.0224158454255,0.0,0.0,0.0
1400,8614,257.5821366215927,71.5744297649286,1431.4885953194027,0.0,0.0,0.0
1401,8633,150.19790298255398,206.63188238785648,4132.637647742095,0.0,0.0,0.0
1402,8644,259.86963305573664,85.24220817221689,1704.8441634439503,19.0,78.0,1.0
1403,8646,115.18518525516629,115.52420085067835,2310.4840170156685,0.0,0.0,0.0
1404,8647,298.3497053416381,11.014888186043635,333.78449048601436,0.0,0.0,0.0
1405,8648,287.95720138348605,173.55791366922298,3471.1582733718315,0.0,0.0,0.0
1406,8654,143.0513656380446,41.110229224426014,822.2045845004849,0.0,0.0,0.0
1407,8656,370.5600666390235,245.8920826769048,7451.275232552977,0.0,0.0,0.0
1408,8664,285.6686835148661,46.853062774099286,937.0612554615317,0.0,0.0,0.0
1409,8666,268.30137174667317,87.77454801901712,1755.4909603739559,0.0,0.0,0.0
1410,8678,387.69857274288097,64.23281472883578,1946.4489311826353,0.0,0.0,0.0
1411,8679,149.55986878145532,196.4711753283993,3929.42350657156,0.0,0.0,0.0
1412,8688,54.33673581932258,57.93750129280668,1158.750025851918,0.0,0.0,0.0
1413,8689,126.13877460459095,95.8610156073905,1917.2203121757093,0.0,0.0,0.0
1414,8693,300.6554043724647,157.1287974562466,3142.575949056336,0.0,0.0,0.0
1415,8694,259.82667915317063,287.82966928724284,5756.593385723914,89.0,48.0,1.0
1416,8711,284.1223784364822,111.57693612197569,2231.5387224415435,0.0,0.0,0.0
1417,8715,402.5531783840275,246.17497517979572,4923.499503578003,0.0,0.0,0.0
1418,8717,268.7803493569955,138.3976945034372,2767.9538900586745,0.0,0.0,0.0
1419,8718,389.69689406713474,69.96441414927432,1399.288282986759,0.0,0.0,0.0
1420,8720,136.53384698238594,187.0003655687852,3740.0073114301285,0.0,0.0,0.0
1421,8724,321.8740832947171,265.444542290285,5308.890845786387,0.0,0.0,0.0
1422,8727,151.51264084568695,113.46180477440551,2269.236095521132,0.0,0.0,0.0
1423,8729,148.1575900348971,89.68868032749211,1793.7736065433164,0.0,0.0,0.0
1424,8731,427.78152413110536,144.38942790302164,2887.788558063059,0.0,0.0,0.0
1425,8735,134.29905431318045,18.249208227617792,553.0063099218373,0.0,0.0,0.0
1426,8741,119.09596830692787,199.2573464864817,3985.146929715136,0.0,0.0,0.0
1427,8742,277.3761415171173,131.32010220515468,2626.4020441174257,0.0,0.0,0.0
1428,8755,472.2740712385299,178.44330687564698,3568.8661375648735,0.0,0.0,0.0
1429,8756,312.64739723577514,134.1594159509704,2683.188319058454,0.0,0.0,0.0
1430,8757,309.7763754409885,113.57915757764827,2271.5831515447016,0.0,0.0,0.0
1431,8770,338.17358474499497,45.09287994746764,901.8575989460718,75.0,4.0,1.0
1432,8772,377.38891204163286,133.49308513540626,2669.8617026984125,126.0,8.0,1.0
1433,8773,368.8836731624428,101.2507045673873,2025.0140913495877,0.0,0.0,0.0
1434,8777,273.044358907578,51.35390605130243,1027.0781210223122,0.0,0.0,0.0
1435,8780,59.57384605348841,74.58802970454389,1491.7605940854507,0.0,0.0,0.0
1436,8802,115.95528196297072,181.9036761332281,3638.0735226844145,0.0,0.0,0.0
1437,8804,384.32308294546357,182.1863465337264,3643.7269305949935,0.0,0.0,0.0
1438,8814,306.04275752329414,126.70514528843734,2534.102905805623,0.0,0.0,0.0
1439,8821,117.80633373806408,132.54636255526935,2650.927251143963,339.0,17.0,1.0
1440,8823,237.23654656654014,137.94775755699698,2758.9551511299023,0.0,0.0,0.0
1441,8824,342.9235667770591,94.71380767188417,1894.276153430792,0.0,0.0,0.0
1442,8827,129.5608059652571,179.5338858337919,3590.677716679104,0.0,0.0,0.0
1443,8846,244.50377617965808,115.85312856449035,2317.0625713235245,0.0,0.0,0.0
1444,8851,284.69435301003074,97.5266186065158,1950.5323721232198,0.0,0.0,0.0
1445,8853,441.96791111833517,205.45283045272112,4109.056609053488,0.0,0.0,0.0
1446,8856,136.7614769265179,143.11573943841157,2862.3147888098833,211.0,63.0,1.0
1447,8864,152.26889176166506,108.9706921646825,2179.413843305543,0.0,0.0,0.0
1448,8873,90.05642045798687,218.35633423427998,4367.126684669712,0.0,0.0,0.0
1449,8884,214.56078891994738,67.06873346242432,1341.3746692680058,0.0,0.0,0.0
1450,8888,309.92004441810775,166.47015049427904,5044.550015062683,0.0,0.0,0.0
1451,8894,349.4669470307754,124.31306629548563,2486.2613259006675,0.0,0.0,0.0
1452,8896,109.78849221879227,39.387105517926486,787.742110341335,0.0,0.0,0.0
1453,8897,149.69270894083508,157.35768192000944,3147.1536383314933,0.0,0.0,0.0
1454,8901,150.21730926584547,99.40178425409893,1988.0356851109084,0.0,0.0,0.0
1455,8913,331.0422196451629,218.78969713198066,4375.79394263924,3.0,42.0,1.0
1456,8922,319.5713960765291,222.2578827510974,4445.157655005777,0.0,0.0,0.0
1457,8923,308.0694283549544,195.94896626177612,3918.979325239087,0.0,0.0,0.0
1458,8930,354.53429329719893,198.9920842250843,3979.8416845596007,0.0,0.0,0.0
1459,8938,485.0004923420011,150.16215488209343,3003.243097576314,0.0,0.0,0.0
1460,8939,337.78478017619733,105.73881519276135,2114.776303809066,0.0,0.0,0.0
1461,8944,96.22751530124573,39.657119867955075,793.1423973562161,0.0,0.0,0.0
1462,8945,154.92869056298795,271.7623311031862,5435.246622043951,0.0,0.0,0.0
1463,8954,281.09959000523696,254.38856558543546,5087.771311782746,0.0,0.0,0.0
1464,8962,85.81208897445552,62.0558461189684,1241.116922352277,278.0,65.0,1.0
1465,8965,336.0958864087917,83.12488612652862,1662.4977224942836,0.0,0.0,0.0
1466,8971,132.17681493013424,84.88894477706722,1697.778895535168,0.0,0.0,0.0
1467,8982,238.2242721538669,85.37555432083451,1707.5110864104784,0.0,0.0,0.0
1468,8986,112.79481176374263,121.77123483152897,2435.4246966327946,40.0,62.0,1.0
1469,8996,285.4631880941546,197.23587337853172,3944.7174676280374,0.0,0.0,0.0
1470,9001,53.46639239588437,38.08521966071645,1154.0975654637875,0.0,0.0,0.0
1471,9007,390.31006880272514,82.8727186944406,1657.454373912931,0.0,0.0,0.0
1472,9010,346.8523371507994,30.68568314798852,929.869186318264,253.0,80.0,1.0
1473,9015,381.6319345521254,203.13873499664476,4062.7746999365904,0.0,0.0,0.0
1474,9018,115.536572844907,62.90443516848816,1906.1950051113758,0.0,0.0,0.0
1475,9019,284.71192550896484,126.44678031529581,2528.9356063082164,0.0,0.0,0.0
1476,9024,445.6252139651153,279.60942219627543,5592.188443905165,0.0,0.0,0.0
1477,9031,343.6589576455401,76.3274471134389,1526.5489422632243,0.0,0.0,0.0
1478,9032,108.5940540679053,168.0370862101999,5092.032915545929,0.0,0.0,0.0
1479,9034,158.21637958714498,206.76174867068048,4135.234973473785,0.0,0.0,0.0
1480,9048,146.70215090936102,17.87096324600907,541.5443407823029,0.0,0.0,0.0
1481,9057,97.96668970289264,153.95356144883283,3079.071228965455,0.0,0.0,0.0
1482,9068,125.87558792111514,37.571682787384,751.4336557517805,0.0,0.0,0.0
1483,9071,116.32977930183229,92.65222300570224,1853.0444601073034,0.0,0.0,0.0
1484,9072,468.2720073055165,222.34869867899363,4446.973973578862,0.0,0.0,0.0
1485,9105,94.99183537668664,95.75471060524221,1915.094212097877,0.0,0.0,0.0
1486,9107,152.66203476895632,151.49008464304407,3029.801692849859,0.0,0.0,0.0
1487,9113,129.95914715052774,125.12613457777267,2502.5226915577296,0.0,0.0,0.0
1488,9116,144.28823398996423,106.4599076734577,2129.1981534614083,0.0,0.0,0.0
1489,9125,340.92479217321386,263.5000948215074,5270.001896434941,0.0,0.0,0.0
1490,9126,301.0675279311734,157.50774159536803,3150.154831953201,260.0,74.0,1.0
1491,9130,280.8853343170745,189.48811168095955,3789.7622336743393,147.0,42.0,1.0
1492,9131,312.1879634439843,254.15578880887605,5083.115776159028,0.0,0.0,0.0
1493,9132,99.12496794451751,71.85711335266589,1437.142267074231,0.0,0.0,0.0
1494,9138,365.3404791578822,219.809039040947,4396.180780802947,0.0,0.0,0.0
1495,9152,55.94919237076984,175.7484491770118,5325.710581137421,0.0,0.0,0.0
1496,9154,135.39950370976342,79.0474895567983,1580.9497911302144,0.0,0.0,0.0
1497,9156,120.39375225757524,190.07754738077185,3801.5509476145726,0.0,0.0,0.0
1498,9168,145.62880055502436,190.44282381071156,3808.856476200375,0.0,0.0,0.0
1499,9172,155.5847737691473,119.21692862175988,2384.3385723831525,0.0,0.0,0.0
1500,9174,8.10747906103438,33.739592204804,674.7918440966937,0.0,0.0,0.0
1501,9175,298.889281522455,173.7446012898759,3474.8920257848763,128.0,56.0,1.0
1502,9176,332.44837878050515,86.94024981577037,1738.804996315012,0.0,0.0,0.0
1503,9179,397.3773035407446,150.69535192027743,3013.9070383397616,229.0,6.0,1.0
1504,9182,139.43718936174147,88.3529234582173,1767.0584691579177,120.0,94.0,1.0
1505,9188,158.2236233524081,160.77398759986178,3215.4797519270487,0.0,0.0,0.0
1506,9195,152.94782285694097,212.2326478337005,4244.652956677871,0.0,0.0,0.0
1507,9197,119.23617707600317,132.1428144330577,2642.8562886635577,0.0,0.0,0.0
1508,9199,413.2315493642458,108.6857774258051,2173.715548508194,0.0,0.0,0.0
1509,9212,301.7797789233515,123.82407758125333,3752.2447752006638,0.0,0.0,0.0
1510,9217,334.21591356593984,79.19717156106653,1583.9434312209703,0.0,0.0,0.0
1511,9224,251.4192123412449,215.9793361374879,4319.586722655471,0.0,0.0,0.0
1512,9236,375.5900676621715,166.04141271592613,3320.828254246036,0.0,0.0,0.0
1513,9244,275.3155953806621,142.26437704407175,2845.2875408193286,0.0,0.0,0.0
1514,9246,149.3259331204443,172.7207186054603,3454.4143721044934,0.0,0.0,0.0
1515,9247,327.35883144571903,116.75771325062662,2335.1542650465135,0.0,0.0,0.0
1516,9252,347.7636401514549,182.36671244921789,3647.3342490374334,0.0,0.0,0.0
1517,9263,30.091656020015627,16.46400000724637,15.590909097763879,0.0,0.0,0.0
1518,9269,288.14764546080664,207.18793169323862,4143.758633774323,0.0,0.0,0.0
1519,9280,156.36101719608834,147.90758141496693,2958.1516282347684,0.0,0.0,0.0
1520,9281,233.36875871640643,183.64155612089303,3672.8311224713075,0.0,0.0,0.0
1521,9286,298.65001511782157,117.24522448868356,2344.904489775804,0.0,0.0,0.0
1522,9287,331.3146466354336,45.35645109949667,907.1290219866332,0.0,0.0,0.0
1523,9292,134.7831443196854,79.62797379831287,1592.5594759749479,0.0,0.0,0.0
1524,9296,293.163098131868,150.2442653388643,3004.885306821013,0.0,0.0,0.0
1525,9308,85.74486159624807,148.48227948085054,4499.463014522617,0.0,0.0,0.0
1526,9312,234.58740368537352,132.3404824540857,2646.809649072085,0.0,0.0,0.0
1527,9314,161.21305647753664,50.237704682158714,1004.7540936440881,44.0,84.0,1.0
1528,9316,124.37602357957667,40.95107048647444,819.0214097265093,0.0,0.0,0.0
1529,9322,266.7793930515511,194.52406866092673,3890.4813732043813,0.0,0.0,0.0
1530,9324,115.70322332313688,125.63700613420949,2512.7401227207547,0.0,0.0,0.0
1531,9325,739.8822441725704,259.2582883014768,5185.165765916355,0.0,0.0,0.0
1532,9336,39.84655503059668,104.52912714658054,2090.5825429620327,0.0,0.0,0.0
1533,9339,216.35851652766112,129.4455144572361,2588.9102891353036,159.0,7.0,1.0
1534,9340,333.5564010013165,111.72161269523093,2234.43225389649,0.0,0.0,0.0
1535,9341,148.32549439761536,155.1711531173487,3103.423062335684,0.0,0.0,0.0
1536,9342,118.06282981706221,140.07143437291148,2801.428687448038,0.0,0.0,0.0
1537,9348,268.19931679616366,76.96186213257997,1539.2372426599989,0.0,0.0,0.0
1538,9349,137.11005905502395,108.3954652105913,2167.909304203939,158.0,7.0,1.0
1539,9353,135.68371378832197,74.01607138405916,1480.3214276757978,0.0,0.0,0.0
1540,9368,339.8029195515851,99.74231036153898,3022.4942533889657,0.0,0.0,0.0
1541,9369,246.97710249344607,44.56938200693438,891.3876401354448,0.0,0.0,0.0
1542,9377,147.11989146416587,212.98461581027357,4259.692316267458,0.0,0.0,0.0
1543,9393,100.3380135312207,57.01335489018646,1140.267097799581,0.0,0.0,0.0
1544,9403,142.37480551622443,100.75691429743999,2015.1382859506325,0.0,0.0,0.0
1545,9411,291.2243558789181,262.98270646557125,5259.654129340127,0.0,0.0,0.0
1546,9414,42.2819999834025,70.451611444427,1409.0322288577838,305.0,32.0,1.0
1547,9418,242.63735284050549,97.06286280376781,1941.257256068294,0.0,0.0,0.0
1548,9419,468.6609278951191,165.0737836996709,3301.4756739814075,0.0,0.0,0.0
1549,9422,149.17201567042164,211.1321336754574,4222.642673508188,0.0,0.0,0.0
1550,9440,125.73488619051342,126.55828051580527,2531.1656103529385,220.0,50.0,1.0
1551,9441,367.09444955266355,110.94565911944623,2218.9131823808525,0.0,0.0,0.0
1552,9442,368.83754787537646,61.83593024169164,1236.7186048349577,0.0,0.0,0.0
1553,9462,357.46705500929085,105.37819956963223,2107.5639913849773,0.0,0.0,0.0
1554,9467,262.8276331850818,130.0455915951775,2600.9118318467777,0.0,0.0,0.0
1555,9468,47.656572175974254,113.22232493708545,3430.9795435582564,0.0,0.0,0.0
1556,9471,142.31121949663347,156.93145021899468,3138.6290043684753,0.0,0.0,0.0
1557,9474,408.71665393461564,128.10175091900007,2562.035018417284,0.0,0.0,0.0
1558,9478,108.22865622254669,116.70102583930559,2334.0205167776207,0.0,0.0,0.0
1559,9480,260.87659597963506,148.1508863367989,2963.0177267251984,0.0,0.0,0.0
1560,9490,325.72708551176964,166.17408619359657,3323.4817239202944,0.0,0.0,0.0
1561,9495,121.89097382981905,259.07471539425944,5181.494307913464,0.0,0.0,0.0
1562,9497,285.24671772927104,183.715847611991,3674.316952293288,0.0,0.0,0.0
1563,9506,151.35190886552277,70.86127171921956,1417.2254343792354,0.0,0.0,0.0
1564,9516,262.0568790258468,78.97997116049748,1579.599423204203,0.0,0.0,0.0
1565,9521,277.700132696798,271.84754928705314,5436.950985820181,0.0,0.0,0.0
1566,9522,266.5865794964231,56.93378225276377,1138.675645051133,0.0,0.0,0.0
1567,9527,147.02584223443222,251.4713088736724,5029.426177455151,0.0,0.0,0.0
1568,9528,122.72802745148815,185.2362351959253,5613.219248300729,0.0,0.0,0.0
