gameID,playID,playPerGame,eventTimeStamp,eventCode
17,13648,283,9640569,2
17,13648,283,9641369,5
17,23823,296,10139669,1
17,23823,296,10140069,4
17,23823,296,10141569,16
17,23823,296,10142219,2
17,23823,296,10143119,3
17,23823,296,10144219,2
17,23823,296,10144469,5
17,21118,297,10183069,1
17,21118,297,10183469,4
17,21118,297,10183619,5
17,23108,298,10204719,1
17,23108,298,10205119,4
17,23108,298,10205269,5
17,25963,301,10284169,1
17,25963,301,10284569,4
17,25963,301,10284719,5
17,21551,302,10305719,1
17,21551,302,10306119,4
17,21551,302,10307119,16
17,21551,302,10307269,9
17,21551,302,10308269,16
17,21551,302,10308919,2
17,21551,302,10309519,3
17,21551,302,10310319,2
17,21551,302,10311319,5
17,15998,308,10580169,1
17,15998,308,10580569,4
17,15998,308,10580669,5
17,18817,309,10603219,1
17,18817,309,10603619,4
17,18817,309,10603769,5
17,17471,313,10707369,1
17,17471,313,10707769,4
17,17471,313,10710219,16
17,17471,313,10711219,16
17,17471,313,10711719,16
17,17471,313,10711819,2
17,17471,313,10713769,3
17,17471,313,10715419,16
17,17471,313,10715869,2
17,17471,313,10716619,5
17,12561,318,10838769,1
17,12561,318,10839169,4
17,12561,318,10840119,16
17,12561,318,10840619,16
17,12561,318,10841019,16
17,12561,318,10841669,2
17,12561,318,10843119,3
17,12561,318,10845319,2
17,12561,318,10845769,5
17,16976,319,10885969,1
17,16976,319,10886369,4
17,16976,319,10886469,5
17,1723,320,10911819,1
17,1723,320,10912269,4
17,1723,320,10917769,2
17,1723,320,10919369,5
17,5680,323,11006119,1
17,5680,323,11006569,4
17,5680,323,11006769,5
17,23602,326,11100769,1
17,23602,326,11101219,4
17,23602,326,11106419,2
17,23602,326,11106819,5
17,13058,328,11175469,1
17,13058,328,11175869,4
17,13058,328,11176069,5
17,21757,332,11396119,1
17,21757,332,11396569,4
17,21757,332,11396719,5
17,23230,333,11419269,1
17,23230,333,11419719,4
17,23230,333,11419869,5
17,643,337,11512769,1
17,643,337,11513169,4
17,643,337,11513269,16
17,643,337,11513769,16
17,643,337,11514169,16
17,643,337,11515119,2
17,643,337,11516519,3
17,643,337,11517419,2
17,643,337,11517519,5
17,8821,339,11574719,1
17,8821,339,11575119,4
17,8821,339,11575819,9
17,8821,339,11576719,16
17,8821,339,11577119,16
17,8821,339,11578419,2
17,8821,339,11580019,5
17,20971,341,11638619,1
17,20971,341,11639069,4
17,20971,341,11639719,16
17,20971,341,11640219,16
17,20971,341,11640569,2
17,20971,341,11642119,3
17,20971,341,11642919,2
17,20971,341,11643219,5
17,25395,350,11942169,1
17,25395,350,11942619,4
17,25395,350,11943469,16
17,25395,350,11944069,16
17,25395,350,11947119,10
17,25395,350,11948519,2
17,25395,350,11950019,3
17,25395,350,11951619,16
17,25395,350,11952219,16
17,25395,350,11952619,16
17,25395,350,11953919,2
17,25395,350,11954169,5
17,9535,353,12060519,1
17,9535,353,12060969,4
17,9535,353,12061019,16
17,9535,353,12062369,2
17,9535,353,12063969,3
17,9535,353,12064719,2
17,9535,353,12065219,5
17,9172,354,12105819,1
17,9172,354,12106219,4
17,9172,354,12106269,16
17,9172,354,12108169,16
17,9172,354,12108669,2
17,9172,354,12109419,3
17,9172,354,12110319,2
17,9172,354,12110619,5
17,11432,356,12276019,1
17,11432,356,12276419,4
17,11432,356,12276519,16
17,11432,356,12277569,16
17,11432,356,12278169,16
17,11432,356,12278519,16
17,11432,356,12278719,2
17,11432,356,12279569,3
17,11432,356,12280419,2
17,11432,356,12280619,5
17,1508,358,12323569,1
17,1508,358,12324019,4
17,1508,358,12324069,16
17,1508,358,12325369,2
17,1508,358,12326819,3
17,1508,358,12327969,2
17,1508,358,12328519,5
17,4381,359,12355569,1
17,4381,359,12355969,4
17,4381,359,12356069,5
17,2254,361,12393119,1
17,2254,361,12393569,4
17,2254,361,12393619,5
17,9157,362,12417219,1
17,9157,362,12417619,4
17,9157,362,12417719,5
18,15097,2,14672,1
18,15097,2,15122,4
18,15097,2,15172,16
18,15097,2,15722,16
18,15097,2,16122,16
18,15097,2,16921,2
18,15097,2,18271,3
18,15097,2,19171,2
18,15097,2,19171,5
18,7579,6,91671,1
18,7579,6,92071,4
18,7579,6,92671,5
18,19726,7,108421,1
18,19726,7,108871,4
18,19726,7,108921,16
18,19726,7,109771,16
18,19726,7,110071,16
18,19726,7,112871,2
18,19726,7,114621,3
18,19726,7,115821,2
18,19726,7,115821,5
18,19135,9,193421,1
18,19135,9,193821,4
18,19135,9,194471,5
18,14513,10,215971,1
18,14513,10,216471,4
18,14513,10,217021,5
18,4684,14,320671,1
18,4684,14,321071,4
18,4684,14,322421,16
18,4684,14,323021,2
18,4684,14,324121,3
18,4684,14,325321,2
18,4684,14,325321,5
18,3992,16,480021,1
18,3992,16,480471,4
18,3992,16,480821,5
18,6666,17,498721,1
18,6666,17,499121,4
18,6666,17,502871,2
18,6666,17,502871,5
18,8063,23,664171,1
18,8063,23,664571,4
18,8063,23,664871,5
18,5826,27,867721,1
18,5826,27,868121,4
18,5826,27,868871,5
18,22502,28,887471,1
18,22502,28,887921,4
18,22502,28,891671,2
18,22502,28,891671,5
18,13744,29,919971,1
18,13744,29,920421,4
18,13744,29,923221,16
18,13744,29,923821,2
18,13744,29,924921,3
18,13744,29,926421,2
18,13744,29,926671,5
18,14231,35,1072570,1
18,14231,35,1073020,4
18,14231,35,1076970,2
18,14231,35,1076970,5
18,1528,38,1256170,1
18,1528,38,1256620,4
18,1528,38,1256720,16
18,1528,38,1257170,16
18,1528,38,1258570,2
18,1528,38,1259920,3
18,1528,38,1260770,2
18,1528,38,1260770,5
18,6396,40,1305270,1
18,6396,40,1305720,4
18,6396,40,1310520,2
18,6396,40,1310520,5
18,8185,45,1398320,1
18,8185,45,1398720,4
18,8185,45,1398970,5
18,13764,46,1429920,1
18,13764,46,1430370,4
18,13764,46,1430620,5
18,18548,47,1452070,1
18,18548,47,1452470,4
18,18548,47,1452870,5
18,8388,49,1626320,1
18,8388,49,1626720,4
18,8388,49,1629320,16
18,8388,49,1630020,2
18,8388,49,1631320,3
18,8388,49,1632720,2
18,8388,49,1632720,5
18,10607,53,1788470,1
18,10607,53,1788920,4
18,10607,53,1789220,5
18,12200,54,1830320,1
18,12200,54,1830720,4
18,12200,54,1831470,5
18,17295,56,1885020,1
18,17295,56,1885420,4
18,17295,56,1886370,5
18,23782,59,2007020,1
18,23782,59,2007470,4
18,23782,59,2012870,5
18,10446,61,2088020,1
18,10446,61,2088420,4
18,10446,61,2089020,5
18,18555,63,2141819,1
18,18555,63,2142219,4
18,18555,63,2147119,2
18,18555,63,2147119,5
18,3161,66,2212519,1
18,3161,66,2212969,4
18,3161,66,2213619,5
18,1326,67,2237769,1
18,1326,67,2238219,4
18,1326,67,2238869,16
18,1326,67,2239619,16
18,1326,67,2240169,16
18,1326,67,2240669,16
18,1326,67,2241819,2
18,1326,67,2242969,3
18,1326,67,2244719,2
18,1326,67,2244719,5
18,11592,70,2313819,1
18,11592,70,2314269,4
18,11592,70,2314719,5
18,14453,72,2368469,1
18,14453,72,2368919,4
18,14453,72,2374719,2
18,14453,72,2374719,5
18,25635,77,2571919,1
18,25635,77,2572319,4
18,25635,77,2572969,5
18,25754,78,2592169,1
18,25754,78,2592619,4
18,25754,78,2593619,2
18,25754,78,2593619,5
18,17077,79,2627519,1
18,17077,79,2627969,4
18,17077,79,2633819,2
18,17077,79,2633819,5
18,9940,84,2741219,1
18,9940,84,2741619,4
18,9940,84,2747319,2
18,9940,84,2747319,5
18,1546,88,2930569,1
18,1546,88,2931019,4
18,1546,88,2933819,2
18,1546,88,2933819,5
18,2497,91,3007819,1
18,2497,91,3008319,4
18,2497,91,3008569,16
18,2497,91,3008969,16
18,2497,91,3010569,2
18,2497,91,3011469,3
18,2497,91,3012319,2
18,2497,91,3012319,5
18,11413,95,3097969,1
18,11413,95,3098419,4
18,11413,95,3100669,16
18,11413,95,3101519,16
18,11413,95,3102019,16
18,11413,95,3102719,2
18,11413,95,3103519,3
18,11413,95,3105069,2
18,11413,95,3105719,5
18,25272,97,3155769,1
18,25272,97,3156169,4
18,25272,97,3156719,5
18,14114,98,3199768,1
18,14114,98,3200268,4
18,14114,98,3202768,2
18,14114,98,3203418,3
18,14114,98,3204418,2
18,14114,98,3204418,5
18,21127,100,3364568,1
18,21127,100,3364968,4
18,21127,100,3371068,2
18,21127,100,3371068,5
18,8443,104,3448368,1
18,8443,104,3448768,4
18,8443,104,3449368,5
18,24974,106,3534318,1
18,24974,106,3534718,4
18,24974,106,3536018,16
18,24974,106,3536918,16
18,24974,106,3537468,16
18,24974,106,3537868,16
18,24974,106,3538268,16
18,24974,106,3538918,2
18,24974,106,3540568,3
18,24974,106,3542568,2
18,24974,106,3542568,5
18,5400,107,3577068,1
18,5400,107,3577518,4
18,5400,107,3581518,5
18,12526,108,3651518,1
18,12526,108,3651968,4
18,12526,108,3652168,5
18,11956,109,3688768,1
18,11956,109,3689168,4
18,11956,109,3695318,2
18,11956,109,3695318,5
18,1959,110,3743618,1
18,1959,110,3744118,4
18,1959,110,3744568,5
18,26298,114,3972368,1
18,26298,114,3972768,4
18,26298,114,3973418,5
18,24918,117,4022918,1
18,24918,117,4023318,4
18,24918,117,4023718,5
18,4812,118,4047618,1
18,4812,118,4048018,4
18,4812,118,4051218,2
18,4812,118,4051218,5
18,16288,120,4094318,1
18,16288,120,4094718,4
18,16288,120,4094818,5
18,21110,125,4210418,1
18,21110,125,4210868,4
18,21110,125,4214217,2
18,21110,125,4214217,5
18,6331,129,4447517,1
18,6331,129,4447967,4
18,6331,129,4448517,5
18,14622,132,4507617,1
18,14622,132,4508017,4
18,14622,132,4508067,16
18,14622,132,4509917,2
18,14622,132,4510467,3
18,14622,132,4511417,2
18,14622,132,4514017,5
18,745,137,4668717,1
18,745,137,4669117,4
18,745,137,4669167,16
18,745,137,4670817,16
18,745,137,4671117,2
18,745,137,4672117,3
18,745,137,4673567,2
18,745,137,4673567,5
18,20923,140,4770817,1
18,20923,140,4771217,4
18,20923,140,4771567,5
18,8691,141,4803267,1
18,8691,141,4803717,4
18,8691,141,4808867,2
18,8691,141,4808867,5
18,2267,143,4973817,1
18,2267,143,4974317,4
18,2267,143,4974567,5
18,11640,147,5076067,1
18,11640,147,5076517,4
18,11640,147,5076567,16
18,11640,147,5078567,16
18,11640,147,5078867,9
18,11640,147,5079567,16
18,11640,147,5080217,16
18,11640,147,5080617,16
18,11640,147,5082067,2
18,11640,147,5082317,5
18,25912,151,5197117,1
18,25912,151,5197567,4
18,25912,151,5197667,5
18,20558,154,5288816,1
18,20558,154,5289216,4
18,20558,154,5289416,5
18,19922,156,5355066,1
18,19922,156,5355466,4
18,19922,156,5356916,16
18,19922,156,5357316,2
18,19922,156,5358016,3
18,19922,156,5358766,2
18,19922,156,5360166,5
18,18277,162,5791916,1
18,18277,162,5792366,4
18,18277,162,5792716,5
18,26026,164,5835266,1
18,26026,164,5835666,4
18,26026,164,5835966,5
18,14562,165,5862716,1
18,14562,165,5863166,4
18,14562,165,5865316,2
18,14562,165,5865316,5
18,9536,172,6022866,1
18,9536,172,6023316,4
18,9536,172,6024616,2
18,9536,172,6025816,3
18,9536,172,6027516,2
18,9536,172,6030516,5
18,20544,173,6169716,1
18,20544,173,6170116,4
18,20544,173,6170716,5
18,10543,175,6211616,1
18,10543,175,6212066,4
18,10543,175,6212516,5
18,3812,180,6315865,1
18,3812,180,6316265,4
18,3812,180,6317565,2
18,3812,180,6318065,5
18,6374,181,6350615,1
18,6374,181,6351015,4
18,6374,181,6351215,5
18,14414,183,6390215,1
18,14414,183,6390615,4
18,14414,183,6392015,2
18,14414,183,6392015,5
18,21430,185,6556165,1
18,21430,185,6556565,4
18,21430,185,6556715,5
18,14221,187,6599215,1
18,14221,187,6599665,4
18,14221,187,6599715,16
18,14221,187,6600965,16
18,14221,187,6601565,16
18,14221,187,6601865,9
18,14221,187,6603615,2
18,14221,187,6604565,5
18,12136,191,6728815,1
18,12136,191,6729215,4
18,12136,191,6729465,5
18,19071,195,6865515,1
18,19071,195,6865965,4
18,19071,195,6866265,5
18,430,206,7391614,1
18,430,206,7392014,4
18,430,206,7392064,16
18,430,206,7393314,16
18,430,206,7393814,2
18,430,206,7394464,3
18,430,206,7395164,2
18,430,206,7395414,5
18,6943,210,7618264,1
18,6943,210,7618664,4
18,6943,210,7624964,2
18,6943,210,7625614,3
18,6943,210,7627614,2
18,6943,210,7629164,5
18,15460,211,7665614,1
18,15460,211,7666014,4
18,15460,211,7666964,5
18,13673,213,7761564,1
18,13673,213,7761964,4
18,13673,213,7763864,16
18,13673,213,7764564,2
18,13673,213,7765514,3
18,13673,213,7766614,2
18,13673,213,7766614,5
18,4294,219,7929814,1
18,4294,219,7930214,4
18,4294,219,7930714,5
18,25903,221,7983814,1
18,25903,221,7984214,4
18,25903,221,7984614,5
18,6946,223,8068614,1
18,6946,223,8069014,4
18,6946,223,8069064,16
18,6946,223,8070864,2
18,6946,223,8072414,3
18,6946,223,8073464,2
18,6946,223,8073464,5
18,11109,228,8304564,1
18,11109,228,8305014,4
18,11109,228,8310164,2
18,11109,228,8310164,5
18,14858,230,8369064,1
18,14858,230,8369464,4
18,14858,230,8375314,2
18,14858,230,8375414,5
18,7650,232,8427263,1
18,7650,232,8427663,4
18,7650,232,8428963,16
18,7650,232,8429613,2
18,7650,232,8430263,3
18,7650,232,8431513,2
18,7650,232,8431513,5
18,14690,236,8662213,1
18,14690,236,8662663,4
18,14690,236,8663213,5
18,12781,237,8684263,1
18,12781,237,8684813,4
18,12781,237,8684863,16
18,12781,237,8685613,2
18,12781,237,8687413,3
18,12781,237,8688313,2
18,12781,237,8688313,5
18,12581,238,8719863,1
18,12581,238,8720263,4
18,12581,238,8720913,5
18,10736,239,8758813,1
18,10736,239,8759263,4
18,10736,239,8760013,5
18,22617,241,8800563,1
18,22617,241,8801113,4
18,22617,241,8801513,5
18,7661,243,8905713,1
18,7661,243,8906113,4
18,7661,243,8912063,2
18,7661,243,8913063,3
18,7661,243,8915013,2
18,7661,243,8915313,5
18,11118,246,8996013,1
18,11118,246,8996563,4
18,11118,246,9002213,2
18,11118,246,9002213,5
18,13210,248,9202713,1
18,13210,248,9203163,4
18,13210,248,9204513,16
18,13210,248,9205113,2
18,13210,248,9206163,3
18,13210,248,9207113,2
18,13210,248,9207113,5
18,22311,251,9274013,1
18,22311,251,9274463,4
18,22311,251,9274813,5
19,20982,2,14888,1
19,20982,2,15338,4
19,20982,2,21538,2
19,20982,2,21588,5
19,3652,3,45338,1
19,3652,3,45738,4
19,3652,3,46438,16
19,3652,3,46838,16
19,3652,3,47338,16
19,3652,3,47688,16
19,3652,3,47938,2
19,3652,3,48588,3
19,3652,3,49438,2
19,3652,3,49888,5
19,11430,5,87038,1
19,11430,5,87488,4
19,11430,5,87538,16
19,11430,5,88588,16
19,11430,5,88988,16
19,11430,5,90038,2
19,11430,5,91138,3
19,11430,5,91888,2
19,11430,5,92238,5
19,16357,7,238438,1
19,16357,7,238888,4
19,16357,7,242538,2
19,16357,7,242838,5
19,15225,8,266188,1
19,15225,8,266588,4
19,15225,8,266688,5
19,17195,10,295238,1
19,17195,10,295638,4
19,17195,10,297788,16
19,17195,10,298638,16
19,17195,10,299088,16
19,17195,10,299338,2
19,17195,10,301288,3
19,17195,10,302688,2
19,17195,10,302938,5
19,19518,12,341888,1
19,19518,12,342288,4
19,19518,12,342438,16
19,19518,12,343188,16
19,19518,12,343738,16
19,19518,12,344088,16
19,19518,12,346388,2
19,19518,12,350588,3
19,19518,12,351838,2
19,19518,12,352138,5
19,1677,15,419688,1
19,1677,15,420138,4
19,1677,15,422588,16
19,1677,15,423138,2
19,1677,15,424238,3
19,1677,15,425738,2
19,1677,15,426238,5
19,20989,18,496438,1
19,20989,18,496888,4
19,20989,18,496988,16
19,20989,18,498188,16
19,20989,18,498288,2
19,20989,18,499788,3
19,20989,18,500888,2
19,20989,18,501638,5
19,392,21,665038,1
19,392,21,665538,4
19,392,21,665638,5
19,16978,22,689688,1
19,16978,22,690188,4
19,16978,22,690238,5
19,5686,24,731638,1
19,5686,24,732038,4
19,5686,24,737138,2
19,5686,24,737838,5
19,11121,33,882238,1
19,11121,33,882738,4
19,11121,33,883288,5
19,2314,35,920788,1
19,2314,35,921238,4
19,2314,35,921488,16
19,2314,35,922338,16
19,2314,35,922738,16
19,2314,35,923138,16
19,2314,35,923388,2
19,2314,35,924088,3
19,2314,35,924638,2
19,2314,35,925438,5
19,15036,38,1074588,1
19,15036,38,1075088,4
19,15036,38,1075188,16
19,15036,38,1075788,16
19,15036,38,1076388,2
19,15036,38,1079238,5
19,170,39,1103138,1
19,170,39,1103538,4
19,170,39,1103638,16
19,170,39,1104638,16
19,170,39,1105038,2
19,170,39,1105988,3
19,170,39,1107288,2
19,170,39,1107438,5
19,16764,42,1165738,1
19,16764,42,1166188,4
19,16764,42,1167038,16
19,16764,42,1167338,16
19,16764,42,1167688,16
19,16764,42,1168138,2
19,16764,42,1168988,3
19,16764,42,1170138,2
19,16764,42,1170488,5
19,14898,44,1328088,1
19,14898,44,1328488,4
19,14898,44,1334588,2
19,14898,44,1334888,5
19,13117,46,1378688,1
19,13117,46,1379088,4
19,13117,46,1381188,16
19,13117,46,1382238,16
19,13117,46,1382938,16
19,13117,46,1383438,16
19,13117,46,1383938,2
19,13117,46,1387188,3
19,13117,46,1389188,2
19,13117,46,1389338,5
19,22005,48,1435738,1
19,22005,48,1436188,4
19,22005,48,1442438,2
19,22005,48,1442438,5
19,15623,54,1670738,1
19,15623,54,1671138,4
19,15623,54,1672488,16
19,15623,54,1673138,2
19,15623,54,1673888,3
19,15623,54,1675138,2
19,15623,54,1675288,5
19,25148,58,1742638,1
19,25148,58,1743038,4
19,25148,58,1744488,16
19,25148,58,1744938,2
19,25148,58,1745688,3
19,25148,58,1746938,2
19,25148,58,1747138,5
19,10903,64,1859588,1
19,10903,64,1860038,4
19,10903,64,1860138,5
19,15630,66,1914938,1
19,15630,66,1915388,4
19,15630,66,1916388,16
19,15630,66,1917488,16
19,15630,66,1917938,16
19,15630,66,1918338,16
19,15630,66,1920488,2
19,15630,66,1921788,3
19,15630,66,1923038,2
19,15630,66,1923338,5
19,11554,67,1961088,1
19,11554,67,1961488,4
19,11554,67,1961688,5
19,22975,74,2149088,1
19,22975,74,2149588,4
19,22975,74,2149638,16
19,22975,74,2150738,16
19,22975,74,2151438,16
19,22975,74,2152038,2
19,22975,74,2152888,3
19,22975,74,2153638,2
19,22975,74,2153988,5
19,19288,76,2307688,1
19,19288,76,2308188,4
19,19288,76,2308238,16
19,19288,76,2309638,16
19,19288,76,2310238,2
19,19288,76,2311288,3
19,19288,76,2312238,2
19,19288,76,2312538,5
19,12644,78,2362488,1
19,12644,78,2362888,4
19,12644,78,2366138,2
19,12644,78,2366888,5
19,7894,80,2571827,1
19,7894,80,2572227,4
19,7894,80,2573877,16
19,7894,80,2574477,2
19,7894,80,2575177,3
19,7894,80,2576377,2
19,7894,80,2576627,5
19,19963,83,2626877,1
19,19963,83,2627377,4
19,19963,83,2627777,5
19,23789,84,2649777,1
19,23789,84,2650277,4
19,23789,84,2650377,16
19,23789,84,2651377,16
19,23789,84,2652077,16
19,23789,84,2652227,2
19,23789,84,2653577,3
19,23789,84,2654277,2
19,23789,84,2654477,5
19,11884,86,2700127,1
19,11884,86,2700577,4
19,11884,86,2702127,2
19,11884,86,2703377,5
19,18153,91,2884227,1
19,18153,91,2884677,4
19,18153,91,2884977,5
19,24845,93,2927327,1
19,24845,93,2927727,4
19,24845,93,2928127,5
19,20621,94,2968277,1
19,20621,94,2968727,4
19,20621,94,2968827,5
19,19157,95,2989077,1
19,19157,95,2989527,4
19,19157,95,2989577,5
19,10445,96,3013977,1
19,10445,96,3014377,4
19,10445,96,3019477,2
19,10445,96,3020927,3
19,10445,96,3023277,2
19,10445,96,3023577,5
19,5733,97,3044527,1
19,5733,97,3044977,4
19,5733,97,3050227,2
19,5733,97,3052627,3
19,5733,97,3054927,2
19,5733,97,3055427,5
19,4617,98,3080177,1
19,4617,98,3080627,4
19,4617,98,3085477,2
19,4617,98,3085877,5
19,22094,101,3228927,1
19,22094,101,3229377,4
19,22094,101,3229427,16
19,22094,101,3230527,16
19,22094,101,3230977,2
19,22094,101,3232627,3
19,22094,101,3233327,2
19,22094,101,3234227,5
19,21060,103,3284277,1
19,21060,103,3284827,4
19,21060,103,3284827,5
19,23880,104,3310977,1
19,23880,104,3311427,4
19,23880,104,3311627,5
19,13561,109,3402327,1
19,13561,109,3402777,4
19,13561,109,3403027,5
19,5370,112,3454827,1
19,5370,112,3455227,4
19,5370,112,3459627,16
19,5370,112,3460227,2
19,5370,112,3461477,3
19,5370,112,3463427,16
19,5370,112,3464177,2
19,5370,112,3464477,5
19,3517,115,3561827,1
19,3517,115,3562277,4
19,3517,115,3562427,5
19,3894,116,3589077,1
19,3894,116,3589527,4
19,3894,116,3589627,5
19,7680,118,3802927,1
19,7680,118,3803327,4
19,7680,118,3807677,16
19,7680,118,3808577,16
19,7680,118,3809427,2
19,7680,118,3810527,3
19,7680,118,3812477,2
19,7680,118,3812677,5
19,24380,119,3843377,1
19,24380,119,3843877,4
19,24380,119,3845627,16
19,24380,119,3846377,16
19,24380,119,3846877,16
19,24380,119,3847277,16
19,24380,119,3847427,2
19,24380,119,3848527,3
19,24380,119,3849927,2
19,24380,119,3850777,5
19,13183,120,3880677,1
19,13183,120,3881127,4
19,13183,120,3884277,2
19,13183,120,3885277,3
19,13183,120,3886827,2
19,13183,120,3887327,5
19,15908,123,3977577,1
19,15908,123,3978077,4
19,15908,123,3978127,5
19,17939,128,4146327,1
19,17939,128,4146727,4
19,17939,128,4147577,5
19,18883,129,4167427,1
19,18883,129,4167877,4
19,18883,129,4168127,16
19,18883,129,4168627,16
19,18883,129,4168777,2
19,18883,129,4169777,3
19,18883,129,4170477,2
19,18883,129,4171577,3
19,18883,129,4172427,2
19,18883,129,4173477,5
19,7820,130,4207027,1
19,7820,130,4207477,4
19,7820,130,4213027,2
19,7820,130,4213477,5
19,21581,132,4347177,1
19,21581,132,4347627,4
19,21581,132,4347677,16
19,21581,132,4348477,16
19,21581,132,4348927,2
19,21581,132,4350527,3
19,21581,132,4351677,2
19,21581,132,4353027,5
19,18083,133,4384527,1
19,18083,133,4384927,4
19,18083,133,4385027,5
19,7828,134,4403877,1
19,7828,134,4404327,4
19,7828,134,4404377,16
19,7828,134,4405727,16
19,7828,134,4406327,2
19,7828,134,4406727,3
19,7828,134,4407177,2
19,7828,134,4407627,3
19,7828,134,4408477,2
19,7828,134,4409127,5
19,20125,136,4454377,1
19,20125,136,4454827,4
19,20125,136,4455777,5
19,19073,138,4491577,1
19,19073,138,4492077,4
19,19073,138,4494527,16
19,19073,138,4495377,16
19,19073,138,4495727,2
19,19073,138,4496677,3
19,19073,138,4498127,2
19,19073,138,4498627,5
19,8504,141,4559577,1
19,8504,141,4560027,4
19,8504,141,4560077,5
19,4843,142,4592327,1
19,4843,142,4592827,4
19,4843,142,4597877,2
19,4843,142,4598527,5
19,25222,144,4755527,1
19,25222,144,4755977,4
19,25222,144,4756077,16
19,25222,144,4756777,16
19,25222,144,4757127,16
19,25222,144,4757377,16
19,25222,144,4757627,16
19,25222,144,4757977,2
19,25222,144,4758777,3
19,25222,144,4759927,2
19,25222,144,4760327,5
19,6720,146,4806377,1
19,6720,146,4806827,4
19,6720,146,4806927,5
19,5460,147,4820477,1
19,5460,147,4820977,4
19,5460,147,4821077,5
19,6265,148,4843327,1
19,6265,148,4843727,4
19,6265,148,4847227,2
19,6265,148,4847877,5
19,5341,153,4925427,1
19,5341,153,4925877,4
19,5341,153,4925977,5
19,13708,154,4951277,1
19,13708,154,4951727,4
19,13708,154,4957377,2
19,13708,154,4957627,5
19,18881,157,5162727,1
19,18881,157,5163177,4
19,18881,157,5163527,5
19,15621,163,5345527,1
19,15621,163,5345977,4
19,15621,163,5346027,5
19,3405,165,5393177,1
19,3405,165,5393627,4
19,3405,165,5394627,16
19,3405,165,5395327,2
19,3405,165,5395977,3
19,3405,165,5396377,2
19,3405,165,5397027,3
19,3405,165,5397877,2
19,3405,165,5398327,5
19,12564,166,5433577,1
19,12564,166,5434027,4
19,12564,166,5439177,2
19,12564,166,5440677,5
20,3396,3,79915,1
20,3396,3,80365,4
20,3396,3,80565,16
20,3396,3,81115,16
20,3396,3,81565,16
20,3396,3,81815,2
20,3396,3,83165,3
20,3396,3,84015,2
20,3396,3,84415,5
20,4511,6,138515,1
20,4511,6,138915,4
20,4511,6,143115,2
20,4511,6,143765,5
20,6021,7,173515,1
20,6021,7,173915,4
20,6021,7,174065,5
20,13211,10,365865,1
20,13211,10,366315,4
20,13211,10,372365,2
20,13211,10,372815,5
20,6010,12,420915,1
20,6010,12,421315,4
20,6010,12,421465,5
20,10550,13,447415,1
20,10550,13,447815,4
20,10550,13,449265,16
20,10550,13,450065,16
20,10550,13,450565,16
20,10550,13,450915,16
20,10550,13,451165,16
20,10550,13,451665,2
20,10550,13,453115,3
20,10550,13,454665,2
20,10550,13,455415,5
20,15240,15,512765,1
20,15240,15,513165,4
20,15240,15,516115,16
20,15240,15,517015,16
20,15240,15,518065,2
20,15240,15,520115,3
20,15240,15,521815,2
20,15240,15,522565,5
20,7646,16,581715,1
20,7646,16,582115,4
20,7646,16,582365,5
20,18859,17,607465,1
20,18859,17,607915,4
20,18859,17,610465,16
20,18859,17,611115,10
20,18859,17,613415,2
20,18859,17,614115,3
20,18859,17,615465,16
20,18859,17,615765,2
20,18859,17,616965,5
20,22730,18,675265,1
20,22730,18,675665,4
20,22730,18,675765,16
20,22730,18,676315,16
20,22730,18,676715,16
20,22730,18,677065,16
20,22730,18,677465,16
20,22730,18,677665,16
20,22730,18,677865,16
20,22730,18,679015,2
20,22730,18,680065,3
20,22730,18,681615,2
20,22730,18,682115,3
20,22730,18,682865,2
20,22730,18,684965,5
20,12378,22,795815,1
20,12378,22,796215,4
20,12378,22,796365,5
20,19865,29,984465,1
20,19865,29,984865,4
20,19865,29,985015,5
20,2720,32,1204065,1
20,2720,32,1204565,4
20,2720,32,1204615,16
20,2720,32,1205715,2
20,2720,32,1207515,3
20,2720,32,1208215,16
20,2720,32,1208465,2
20,2720,32,1208915,5
20,202,34,1258215,1
20,202,34,1258615,4
20,202,34,1263965,2
20,202,34,1264965,5
20,26066,35,1298065,1
20,26066,35,1298465,4
20,26066,35,1298615,5
20,19337,39,1387115,1
20,19337,39,1387565,4
20,19337,39,1390315,16
20,19337,39,1391115,2
20,19337,39,1392615,3
20,19337,39,1393865,2
20,19337,39,1394615,5
20,9125,45,1676115,1
20,9125,45,1676565,4
20,9125,45,1679265,16
20,9125,45,1680065,16
20,9125,45,1680315,2
20,9125,45,1681615,3
20,9125,45,1683415,2
20,9125,45,1683815,5
20,19342,47,1733965,1
20,19342,47,1734365,4
20,19342,47,1734665,5
20,5417,49,1781065,1
20,5417,49,1781515,4
20,5417,49,1781765,5
20,13379,50,1809315,1
20,13379,50,1809765,4
20,13379,50,1809815,16
20,13379,50,1810715,16
20,13379,50,1811215,2
20,13379,50,1812565,3
20,13379,50,1813565,2
20,13379,50,1813915,5
20,3827,52,1865715,1
20,3827,52,1866165,4
20,3827,52,1866415,5
20,23702,53,1890365,1
20,23702,53,1890765,4
20,23702,53,1891115,5
20,24812,54,1915565,1
20,24812,54,1916015,4
20,24812,54,1921665,2
20,24812,54,1922865,3
20,24812,54,1924165,16
20,24812,54,1924565,2
20,24812,54,1925565,5
20,15272,58,2056965,1
20,15272,58,2057415,4
20,15272,58,2057515,5
20,15269,59,2117615,1
20,15269,59,2118065,4
