playID,gameID,playPerGame,angle_deg
5583,44,58,46.09849954958889
5588,15,289,81.73749544125673
5593,82,17,88.9588949501676
5596,61,3,54.2342948374785
5602,2,291,104.9417976167718
5603,31,250,57.30903297472376
5610,82,112,54.92971389383424
5626,73,35,121.47888683316319
5636,87,169,74.03598612640872
5637,35,190,49.84333193175848
5638,6,137,94.50624289403731
5642,56,386,67.57867303976282
5643,44,332,113.89702644057886
5650,15,91,94.82769036466641
5653,40,263,121.74920097126807
5660,86,131,121.55594816497081
5661,32,210,63.60765719046061
5672,67,111,119.05752598371465
5675,70,32,87.52157878584663
5683,16,315,99.04076297896616
5686,19,24,91.57359326671934
5692,38,53,104.64690935477124
5700,35,87,75.2953148454292
5705,23,45,53.62722079140794
5707,23,41,80.82900459126361
5708,71,98,64.35164751364019
5709,91,189,85.91447895990828
5713,51,108,104.64800656464266
5733,19,97,87.51002049208108
5737,35,249,62.635166147447926
5758,1,20,103.28049751826383
5760,43,127,51.151186650971084
5772,56,77,83.54428937316312
5777,65,272,67.5956496324611
5783,12,207,64.05851009478594
5790,11,258,77.7490973820546
5800,85,260,44.24266951957699
5805,56,264,86.1733073199135
5811,40,85,143.66006974942877
5812,72,17,100.2034634081505
5816,34,125,38.26264792850621
5820,56,205,92.35889578010851
5821,43,102,75.25664449647932
5825,71,141,91.50177462375903
5830,29,225,106.20546147895315
5839,81,201,115.16799481247143
5849,67,166,84.25451401948744
5855,23,164,47.63953684768123
5859,3,50,63.494308980043414
5862,86,61,92.11474465720347
5863,30,164,89.56470223613945
5870,22,80,110.35938199684504
5882,48,192,85.07588531941502
5891,62,73,96.81698084218068
5896,40,141,110.9799286009122
5902,62,67,71.52817656973546
5903,58,168,110.5257656693743
5909,64,141,79.81431458956823
5918,81,98,75.5405608662873
5922,93,195,66.09815640506254
5923,91,182,109.0879056222904
5928,12,163,131.29550512248048
5932,22,263,88.38250552907418
5940,71,193,100.58339973675042
5946,6,32,67.54518816914096
5949,40,351,108.98825491775932
5958,48,17,54.089548185614845
5963,6,132,86.40058506889058
5964,23,149,120.32880216087632
5974,6,158,59.52172820503933
5977,11,163,112.24735461203329
5982,39,212,101.56889490146861
5992,11,259,61.0201476097895
5994,57,37,95.04593770998375
6004,47,125,106.81488964777796
6007,41,254,120.47650220262014
6008,64,163,63.81656298323814
6029,69,35,99.58069122593434
6030,23,63,88.2482568866166
6036,83,185,67.62429386723632
6040,90,164,132.71573978826618
6041,14,242,71.95224888099023
6052,56,38,105.03829719251915
6055,32,54,113.1911361246021
6061,50,233,107.97760609487844
6070,84,91,85.47690812945338
6083,61,278,87.8605994696781
6090,24,229,67.31997951645019
6093,15,98,9.844938740353092
6096,60,28,55.638221859821165
6105,53,123,85.22906965467658
6106,1,107,94.76447650480284
6108,13,114,62.07150230390951
6110,46,110,119.97772025386585
6117,2,228,111.33577260014293
6123,41,143,99.93931788559105
6136,29,10,156.04995892315563
6157,25,246,90.64503407601498
6159,78,161,54.679090797637066
6168,16,176,67.3401790808787
6171,79,97,141.27062917588097
6184,43,26,74.08565809494606
6185,8,129,119.43312605467528
6198,84,95,60.67842344627237
6201,58,104,69.7575289337335
6202,49,53,111.97077214618106
6203,84,215,61.98667626432597
6206,27,47,82.32513223376272
6214,31,23,62.69910378856881
6217,63,174,99.82912821798722
6219,92,193,69.14978440720137
6229,13,112,88.40948757042183
6234,51,120,73.61841594188004
6235,29,250,121.20012982838571
6239,7,263,112.4317283210867
6254,10,163,81.97929388130981
6265,19,148,113.19018988401108
6269,52,272,91.79636252859352
6272,86,168,90.74442895788735
6280,60,150,52.38224813470523
6282,41,119,71.87589885033542
6284,93,220,109.9905200195466
6297,51,167,128.70633438877098
6303,20,157,59.89334567266183
6310,29,133,71.87711067101762
6316,70,245,81.16138301988858
6320,28,108,128.25585517194153
6328,10,51,64.64855720534295
6333,54,123,116.99023630532722
6342,35,200,74.24417942114505
6345,58,185,116.19903223448985
6351,70,98,103.54491970330305
6358,90,24,85.44974489528771
6359,52,3,91.62184143629361
6366,53,102,103.02093423635536
6369,38,238,49.59976489223414
6373,80,206,117.2324260723288
6379,1,121,48.90647988346879
6387,70,8,129.63113188926113
6388,25,165,91.39111854917964
6395,79,180,116.05529336029852
6396,18,40,119.33460233258725
6401,53,9,99.29716461287114
6415,43,62,90.58376001038177
6419,58,126,104.11518388381928
6425,88,301,59.0932516181317
6487,2,63,139.6747669030971
6493,61,27,57.495537021265946
6500,30,244,90.27186516863057
6512,45,238,87.35807864216328
6513,21,89,122.85708599125009
6514,75,138,111.64100713351013
6520,49,241,53.612528067777795
6526,47,73,130.73583828021765
6527,15,209,126.85921067410244
6532,29,55,127.25588376423991
6537,29,54,89.49265092954691
6539,31,199,86.53433360125709
6557,63,71,63.58133926816958
6571,72,180,75.42803525647717
6572,3,6,84.87278103569182
6576,10,133,112.89631174614496
6582,76,295,82.91220328343792
6586,44,283,92.48570733985005
6590,20,134,110.28490546225073
6593,93,253,102.35677760912779
6599,62,193,102.74383273670928
6602,11,128,67.17846120220182
6604,70,215,117.0734104628893
6611,48,62,110.14189371062186
6614,57,246,113.60514682340447
6615,23,166,53.9330193006167
6620,93,71,94.34659622624433
6628,90,265,86.88235997825898
6636,27,33,87.51046368355408
6638,7,36,97.96420197517259
6643,86,24,78.73467213847263
6652,6,155,83.68373743798496
6663,84,59,61.68844740212063
6666,18,17,99.81311984253931
6670,96,103,108.1696239848521
6679,55,105,110.79810996187707
6681,74,170,103.70550261948732
6688,31,168,115.16587537134211
6692,58,63,130.80876267263793
6696,61,19,95.71229082795192
6702,37,30,95.52626291048816
6713,48,184,103.27151019588648
6732,34,28,104.28531468972669
6735,34,16,76.22320162089802
6738,67,108,97.29846658913199
6740,57,95,93.70892295963326
6752,61,63,120.26082307850609
6755,68,255,118.18678744579078
6757,69,3,52.928551818748105
6762,91,120,79.45492449096457
6774,70,260,42.44310762476219
6788,24,104,93.9290175653499
6798,35,134,79.90123170072705
6807,79,44,72.34744657470094
6809,48,147,66.33577756571
6815,51,36,66.69126520566874
6816,73,48,67.92925225815269
6830,68,22,69.89272628495395
6844,76,98,80.56013495095395
6849,76,100,116.49336507520918
6852,40,278,100.38573885489993
6863,72,109,54.90471869561962
6874,7,282,59.72653481720593
6881,41,207,87.06630954818193
6886,34,114,104.89708636392245
6887,54,74,111.07290431337739
6891,6,259,71.38530372257138
6901,28,255,121.3726804714291
6902,50,109,102.13754295305955
6909,83,124,78.49041007735345
6911,52,298,125.2167547938453
6914,67,84,90.14787692149335
6923,26,135,79.38899455074588
6924,31,118,92.46524501613385
6930,12,132,90.16889592690477
6932,25,72,91.44265339176009
6936,38,196,71.14340939380011
6937,93,130,115.62333358147629
6943,18,210,135.53985891093146
6946,18,223,94.49549152073439
6948,37,50,57.57425405322317
6957,40,19,53.41423071226543
6962,23,4,114.7974382320362
6974,14,249,69.43361777468289
6975,62,138,101.37773278689976
6976,77,234,77.30210149058195
6980,70,269,117.94804767798712
6981,44,253,79.80492092318353
6984,43,237,77.25286859044513
6991,92,166,60.46991889218759
6993,59,147,87.48422802376155
6998,44,303,85.10164773248422
7006,75,76,111.62763346427988
7008,49,146,85.50545589821022
7014,88,293,65.88564520051817
7016,41,340,56.60282526158682
7023,48,19,100.04400576787951
7027,1,14,91.49800223279519
7030,79,58,116.14054573520296
7031,6,106,88.40286235093888
7036,16,160,108.06430758931964
7038,26,29,63.794594034467686
7039,78,99,137.15856746532512
7043,80,102,63.64467367215655
7047,15,66,97.15012584236925
7052,85,57,145.46997507283842
7053,68,135,78.09042471488813
7054,52,218,71.83069189018192
7059,8,201,81.55240861430595
7065,23,92,72.53640791992635
7066,37,137,61.504505663204434
7074,82,101,75.68550946043415
7083,35,231,109.91623473607892
7095,35,294,115.12702787214732
7108,82,201,101.62851546263958
7112,8,84,40.488268459547754
7128,96,238,57.329222347478435
7130,95,106,101.30139768332114
7138,72,262,100.99233037696406
7139,69,259,-49.08611127011278
7146,23,176,125.37393574048221
7152,91,280,87.26420560919341
7160,8,188,115.26058081183008
7170,12,43,96.70089185723361
7172,49,82,80.11451714701288
7176,81,140,96.73990194800298
7177,96,109,82.37255745300801
7181,51,126,116.80541946539175
7184,46,121,78.60811492847047
7185,31,254,96.71843554784375
7189,46,96,77.6535361078139
7204,7,168,112.78917899887823
7205,87,133,115.42428563170098
7216,60,207,85.5736927312576
7217,12,177,53.609768804893626
7219,82,20,102.08971828197343
7224,35,13,79.99469222922727
7235,70,133,79.40038634484036
7237,21,132,95.49747290865257
7241,38,236,119.54645844614781
7243,55,88,101.03978651665417
7253,3,254,112.31575449393367
7257,78,219,100.9367906736554
7262,74,206,73.61730223847546
7266,97,164,89.83799623701225
7269,21,162,107.33867727171378
7271,85,231,94.3194247853259
7282,62,17,131.76918657126996
7284,61,90,85.77652340888267
7285,69,79,97.74534180467667
7310,17,68,65.01965052210096
7312,32,47,97.4641190505835
7313,29,123,78.76686431259671
7317,50,192,120.11365828117614
7324,45,82,112.93773561596988
7331,91,270,115.1525592465138
7337,10,25,112.79806229260578
7342,40,252,65.85639803352254
7348,4,102,98.92583749173791
7351,32,37,80.28995858801545
7367,15,89,56.078747659470785
7380,29,204,131.4734023798884
7382,25,202,109.17039968406951
7391,41,247,125.82583731340215
7392,34,252,38.96741146456064
7394,31,230,80.00897494959527
7404,71,109,111.66195744825951
7408,9,248,71.37590269945422
7416,72,39,80.61575701444045
7426,21,85,143.77356762367702
7478,75,182,136.04547096987827
7479,70,62,100.62233496812199
7484,45,22,88.891477835115
7499,61,148,85.62899348254642
7500,66,197,94.57916919483796
7501,57,148,102.64553901134497
7509,94,52,96.46291765001006
7515,62,281,77.16845752271394
7528,35,160,86.82553115684742
7530,24,191,116.33488980807319
7534,77,279,95.01952321518706
7535,63,95,159.14402862449703
7552,45,189,57.66981426494966
7582,16,42,50.504171666478584
7586,81,164,121.60169651591852
7594,12,145,85.37497268922463
7595,88,66,68.63752585756617
7596,31,163,76.13133658470431
7597,31,130,74.38502678973778
7601,32,156,86.83077993528374
7617,38,47,102.53395517191662
7619,63,255,82.50726841640966
7625,67,100,84.49472606850833
7626,44,32,104.74878838969903
7628,73,208,114.75458178852448
7630,53,108,87.54351815305552
7632,36,210,88.81892114283167
7648,14,4,90.66766945188718
7650,18,232,99.12790630809461
7658,49,212,79.72631527730499
7661,18,243,134.6204992315057
7669,30,16,52.160160873814526
7674,42,214,105.45956501170113
7677,15,34,73.79189958444752
7679,61,173,115.86945396742651
7680,19,118,105.71561465214894
7689,44,278,111.71197794163592
7690,88,243,72.75756655012289
7691,64,182,86.85345030763196
7698,11,111,92.87397539101383
7708,20,154,55.62808305339703
7717,10,109,118.45468879939433
7724,40,219,82.94670875979635
7728,48,46,139.29859797858788
7731,23,150,102.44317997445604
7733,73,76,77.34812715006211
7743,23,157,102.2851442373667
7758,48,96,115.0710089540412
7764,53,29,117.45687327564114
7767,71,301,71.88309571112983
7777,32,158,86.73605355020612
7779,50,104,76.16501835626325
7814,40,5,109.10551952742014
7815,86,164,91.40518770899088
7820,19,130,80.6203059845249
7828,19,134,115.10417571132916
7829,15,150,28.050282905936427
7832,5,12,88.10819453318749
7835,10,158,79.2241377811299
7843,67,60,100.77874826317534
7856,34,279,124.44508795343596
7857,28,10,78.43583213726757
7879,30,31,66.2784511115973
7880,22,55,81.79287392857196
7894,19,80,99.17595411420477
7897,16,79,102.09908433542611
7902,84,131,113.9204401542089
7904,75,85,93.92060422335821
7910,83,58,96.117963874927
7912,64,174,105.8141419812072
7924,48,151,108.34253056821102
7939,51,233,99.32643259600279
7944,73,156,48.56325642305389
7953,89,220,88.94066751493648
7954,16,134,102.75787140747632
7955,7,9,115.12460831959335
7958,13,146,97.48566448844534
7960,39,100,88.67833789584957
7968,23,174,85.94690097797985
7975,58,131,79.37628271612822
7977,56,365,93.34261490700509
7985,71,110,110.46963772433568
7990,69,146,51.7876642801082
7991,34,86,88.24872193831067
7993,72,10,70.43766238782406
7994,91,178,150.13006627672203
8004,86,221,72.08224509190069
8005,47,66,30.57384916284179
8007,57,105,100.28109981903906
8020,54,229,128.45415643723084
8029,89,188,73.54643314203422
8032,65,229,97.54558757686603
8033,62,208,79.94924586548748
8036,13,229,100.6961023198242
8037,9,148,101.98588229006589
8039,73,151,114.76902266944873
8042,40,302,69.59403444593964
8044,27,24,90.15675505181206
8052,56,62,97.84292359864804
8059,81,162,75.88428715789625
8068,37,124,125.59061231610949
8069,83,244,97.41448852713262
8077,75,261,75.99332870998406
8078,44,171,67.89916411174765
8093,26,225,69.21792817206097
8098,39,255,129.78528661276536
8099,2,59,170.73745057390104
8100,7,164,88.64014295377547
8101,66,18,85.84424643768286
8104,13,62,59.778094481391754
8108,15,133,29.189631385290927
8109,50,74,93.3332348815095
8111,77,39,116.00878677971572
8116,60,56,85.3489522951467
8118,62,310,62.41296476663381
8127,1,111,112.77694010351779
8136,1,116,99.11942085335912
8139,75,149,64.10344889820637
8148,41,169,110.85267858750902
8149,64,139,86.44528553650572
8155,69,88,97.61846492151106
8158,72,74,61.46783065010529
8161,40,37,72.70784191064017
8162,5,99,112.9370598234947
8179,17,215,75.81305782773103
8184,61,158,74.15930662754022
8193,68,69,86.28147514561425
8196,6,21,95.27930687669019
8221,5,189,40.42358580037477
8226,29,153,68.26211126673739
8245,69,244,101.56397259941404
8251,73,83,108.40393609075268
8253,79,99,138.03009684653912
8258,63,172,57.687835388140925
8259,1,75,98.30661829978398
8265,61,260,50.418872173091714
8267,84,182,83.96136048232704
8276,29,210,46.866895863488025
8278,89,110,120.46590591539655
8283,63,17,92.04149539787232
8313,10,232,110.40112865489577
8315,58,72,61.27392778465251
8316,55,133,116.52580132686948
8340,94,83,111.87511161250984
8341,28,209,108.1130312089483
8343,28,214,95.83982818688203
8347,97,137,65.94749271027888
8352,44,156,66.31379199008649
8353,83,214,68.6922618242816
8358,70,34,83.02425896252224
8367,12,193,94.67068690169076
8371,83,203,115.10764544883116
8377,69,24,70.44607270477485
8383,77,261,121.4319069218046
8387,11,36,112.09681084688582
8388,18,49,87.29660012805641
8390,56,28,81.72149163438476
8401,6,61,121.74231462356464
8403,88,250,65.76288043896264
8405,29,71,118.5061567774259
8409,58,11,104.61817794209783
8422,74,41,76.33799014090214
8426,10,4,114.48186039586363
8433,35,165,100.50031084862503
8444,73,140,82.89351112197458
8448,56,99,15.254069733256667
8449,84,229,102.53106981823466
8461,86,18,62.72837821015127
8466,1,78,75.24256712707701
8476,80,13,115.82635720442431
8491,3,278,114.67252099235587
8495,66,35,109.88040412425168
8497,40,95,96.95365621015944
8498,94,206,116.40648872231931
8500,21,112,125.57447359452829
8508,95,270,69.96621384541488
8516,32,125,67.92603409628582
8517,78,306,23.15022124074854
8522,96,26,110.87724865050063
8538,20,179,98.27217301290419
8542,4,62,104.02067701801688
8545,60,168,58.06263605258208
8554,12,10,113.36400701929193
8573,35,241,84.022994758587
8574,95,58,50.18846072172766
8583,24,52,61.1957547362078
8605,7,116,70.41662871868404
8610,73,202,113.77891098751535
8614,95,298,67.9471010284502
8633,82,79,98.49690598331173
8644,78,19,84.38629587411872
8646,55,38,49.1627045364649
8647,87,26,73.26154515354744
8648,42,48,104.9428695548755
8654,53,269,78.47881812557027
8656,83,76,53.89555666255897
8664,56,363,102.63025876221178
8666,23,184,57.04765942982886
8678,68,38,79.83712852522069
8679,12,56,85.9697157337502
8688,92,199,91.37307109652443
8689,42,258,106.03859720425626
8691,18,141,88.70123779798352
8693,8,222,88.9549053016866
8694,48,89,115.50371349989578
8711,16,33,106.36062868842359
8715,97,120,76.00227088616718
8717,7,181,115.50788830153274
8718,61,28,94.12398227708883
8720,76,309,76.82920454660827
8724,75,140,68.73818827457494
8727,30,255,91.3501281529074
8729,39,228,123.57399145991813
8731,41,28,96.28085310860811
8735,22,124,67.51367485535945
8741,85,174,149.1772755758738
8742,91,72,90.74813297272323
8755,13,200,66.22223649368749
8756,96,131,95.30836417049098
8757,13,202,96.33181589669474
8770,4,75,90.03412390524552
8772,8,126,77.04109438358103
8773,51,34,84.69168004506739
8777,14,112,100.93731039442986
8780,23,207,90.53608645152494
8795,82,100,75.22337448435248
8802,54,113,69.0978449808117
8804,28,235,90.66813796853862
8814,50,182,79.89961909263636
8821,17,339,69.56583948987056
8823,38,41,137.2904914594463
8824,60,101,68.86941787915347
8827,97,38,148.5861965595612
8846,35,264,97.52670336800975
8851,47,140,70.14087063686331
8853,38,9,121.7152852946271
8856,63,211,79.88366412072996
8864,10,103,80.19031681092484
8866,48,56,85.9340920428824
8873,62,180,125.88988990431014
8884,20,247,64.52017214005832
8888,68,151,100.56846386977853
8894,26,160,108.78266605513132
8896,52,295,113.00064722058868
8897,38,290,70.58738720689601
8899,34,8,73.2080777167991
8901,56,160,56.89841641088493
8913,42,3,128.69283573969759
8922,14,48,98.7008137764987
8923,29,52,85.47476451049835
8930,77,140,74.26551337687117
8938,56,273,69.62546609139893
8939,15,283,94.68170881439167
8944,25,89,58.70462839421289
8945,55,109,76.81640534965561
8954,15,131,98.31860661801534
8962,65,278,123.0175369294276
8965,84,274,116.89990898573748
8971,36,176,90.52956277349382
8982,15,197,75.6884957130089
8986,62,40,72.97965408695899
8996,94,161,86.03845121894197
9001,83,223,52.89114171334825
9007,85,171,73.56283047496292
9010,80,253,112.04905626347575
9015,38,26,94.49819335887129
9017,29,260,64.27951167783613
9018,68,101,95.84734788197851
9019,76,58,71.5289608756524
9024,3,159,74.55929700743263
9031,37,201,46.016524551553594
9032,83,326,116.96939395096886
9034,77,245,93.93559055077932
9048,22,212,98.0827817269881
9057,35,146,52.712079016113265
9068,4,101,62.32833829126108
9071,20,188,137.37979327039912
9072,1,18,103.65403336922168
9105,33,81,47.797141357595386
9107,26,76,86.06056701114011
9113,95,44,92.7288181935333
9116,95,91,79.20611418322369
9120,89,81,176.1677953117082
9125,20,45,84.54179843440319
9126,74,260,74.50963567318281
9130,42,147,133.6127098363817
9131,14,162,133.41051634899083
9132,42,170,92.67738539953193
9137,29,216,99.75993760790004
9138,54,135,81.75725352847921
9152,40,93,41.202999109616506
9154,37,39,115.48421029982389
9156,46,6,14.49975974735741
9168,38,224,103.83850973546973
9172,17,354,77.36494813532985
9174,64,34,131.90505872529863
9175,56,128,88.70126934390812
9176,81,8,89.28846975858639
9179,6,229,97.2901330942536
9182,94,120,110.03263360966208
9188,27,226,109.32965195037345
9195,82,50,70.34646592358075
9197,14,22,57.434143816963534
9199,81,125,101.21444540293344
9212,72,73,64.24201893538529
9217,39,22,86.08630683236608
9220,16,77,48.43852164891214
9224,35,255,62.854525741186784
9236,35,277,66.20446850932487
9240,11,100,98.04012073883487
9244,90,323,66.45051145862185
9246,79,32,128.70033375884952
9247,59,118,124.87737519693833
9252,20,168,120.08496834778265
9263,43,119,127.34754864228525
9269,70,221,127.16336784756817
9280,20,219,52.24955159756818
9281,32,343,66.77823965191237
9286,31,19,74.47280961663242
9287,4,140,81.35487698968964
9292,56,108,95.9208956080746
9296,64,332,64.15488148547087
9308,66,137,68.8367499858151
9312,32,247,72.45835028814295
9314,84,44,76.3105865463894
9316,31,239,109.86370005344298
9322,17,192,87.44594227379146
9324,34,288,134.10946887835004
9325,94,248,95.81573873842851
9336,28,335,45.54562389330848
9339,7,159,69.10209964046554
9340,32,141,45.44341623631242
9341,13,75,101.91930544731034
9342,56,195,53.19781187098931
9347,88,55,75.24639485427778
9348,70,103,117.75588881346442
9349,7,158,99.15262517831245
9353,74,151,80.91994838128339
9360,50,60,83.56918010592796
9368,67,98,103.19062856466186
9369,38,228,101.19348341663859
9377,84,261,28.35470158887029
9393,82,81,154.56420422371832
9403,4,30,69.28498731097258
9408,88,111,104.01971128647465
9411,24,84,98.117556476335
9414,32,305,122.69545594028402
9418,37,160,95.54798268523344
9419,61,192,78.05361701094974
9422,85,13,80.1154030123486
9440,50,220,71.29365168892937
9441,17,57,66.18955443652037
9442,51,27,120.44911505563891
9462,82,228,96.16931016243026
9467,77,309,93.96628241506912
9468,58,128,106.23742188510454
9471,23,141,7.827175580896802
9474,91,286,76.69409024573451
9478,79,87,55.02833274849782
9480,20,202,96.96725487144504
9490,51,250,89.01538115866268
9495,33,85,54.685779714538434
9497,70,318,83.48159033088312
9499,21,79,55.988291127692655
9503,36,100,62.5707762585924
9506,12,60,104.82486281978454
9516,55,131,67.30252471382039
9521,15,204,83.89267440947297
9522,60,126,96.37108824452444
9527,86,194,107.50133241560644
9528,67,158,107.63861242408072
9535,17,353,68.62448946908994
9536,18,172,91.91528940132302
9538,12,105,109.95571848406578
9540,53,100,56.56729073118395
9542,64,31,127.35284786257165
9563,54,180,80.41965278454951
9573,72,203,83.61043705991288
9590,58,99,106.78046796800207
9591,43,138,142.22983686384816
9609,15,110,91.9354912407632
9624,88,88,87.16071825062131
9625,95,312,81.85125036799131
9631,73,289,100.43677114009986
9652,51,111,111.55157543810473
9672,71,198,135.77674491241183
9682,62,272,99.3239158319705
9687,7,21,118.0571420661195
9689,91,261,98.75688102573295
9700,33,83,14.896013965082975
9710,74,164,96.88157649492643
9712,13,69,75.16246545984558
9716,58,39,68.93543011110796
9723,47,68,59.77036541147316
9730,81,108,70.79937598502852
9736,62,46,127.14898798280979
9746,5,53,121.41224044355502
9747,86,119,84.27452645719511
9757,73,188,78.9445165869163
9758,64,50,67.63997157140926
9759,41,245,95.11879581751039
9761,74,251,112.41068551892644
9763,51,143,85.09393216396928
9766,79,125,87.5902218278166
9769,83,282,85.41719504859724
9772,32,314,44.559147173192656
9774,37,153,76.66198304072236
9776,48,4,106.45695762124147
9777,3,123,119.97606566735267
9790,32,62,79.23167861110959
9793,67,172,109.25388752316528
9797,45,63,173.76905438272516
9798,53,263,106.27654027080239
9802,78,59,48.88949203483467
9805,54,235,77.93029078636253
9808,29,137,111.59121222642067
9809,51,69,117.93163257971142
9825,74,58,11.912850704677817
9831,6,244,83.20236224201663
9836,56,201,26.571032127124585
9844,87,8,92.68712617868962
9848,86,230,120.219212297678
9849,75,157,128.1502064215074
9869,97,143,85.58107769133187
9875,38,202,69.13192343954127
9877,15,148,79.81759231388756
9881,30,252,54.84366299469385
9889,52,275,102.35131241763916
9893,76,161,91.55832127758323
9894,74,141,62.72868468255218
9898,2,282,114.71412330513344
9901,1,237,104.07942295366335
9904,13,123,92.23494713820438
9910,31,233,93.77502030583553
9915,47,88,91.32811529668017
9926,37,192,126.85229549874147
9927,93,54,63.02326598272327
9928,3,135,127.35935478347925
9929,63,74,73.42648540357087
9940,18,84,105.83182961187708
9942,90,133,7.864704481955399
9946,93,52,112.0092663107964
9947,34,137,89.76393146247598
9957,86,249,78.9856678176308
9966,83,38,127.47435559139346
9969,5,180,115.49696791754258
9973,34,140,115.44875256771817
9974,79,213,106.26367438418987
9978,76,142,108.8749544655108
9981,33,89,44.905371748094474
9993,76,95,54.98660573721065
10001,58,119,59.860529935178995
10003,62,192,70.63001315917006
10018,47,26,83.23956710344511
10025,50,129,0.32173137063956364
10027,71,87,120.42230495285743
10029,32,174,95.2922495920019
10033,54,71,78.27099482249811
10035,32,150,97.80604907430987
10053,59,96,105.22005990955157
10072,97,157,101.89131871533117
10073,77,122,78.83131285411393
10081,6,200,31.111172140890236
10087,44,197,58.94997532870394
10089,41,269,77.49826193960567
10094,92,132,94.10852812660735
10097,40,118,89.51913599814092
10102,71,188,21.2141456186909
10104,16,98,68.108616650183
10108,17,251,103.68297970087966
10109,96,132,94.39575794475442
10110,3,2,81.89212515386043
10114,5,203,37.33964660888785
10120,93,228,126.35481601701787
10122,42,114,88.98215156293243
10130,3,169,143.7662501794166
10135,14,276,107.91537619792851
10137,38,67,50.51808019915329
10147,2,26,68.9223673644942
10149,81,3,70.30809033763933
10153,97,115,84.57638913539876
10154,77,117,124.29282716684486
10156,95,23,97.51896358662364
10158,75,205,121.49903250710216
10159,59,203,59.458508289148
10163,1,219,72.41013632609824
10173,14,192,104.10416170783152
10178,12,241,83.47494232152799
10184,13,91,0.510197769985424
10188,87,211,102.11167746425808
10193,3,125,123.36969545823732
10195,74,308,96.92067639433274
10197,6,15,81.05311168026354
10206,59,115,58.82423333290456
10210,62,262,91.56303182625423
10219,56,360,105.24211554184868
10225,30,166,116.47954136041636
10239,65,245,115.86623018759344
10240,21,78,61.12228044809304
10242,31,60,100.45525712297632
10243,84,221,82.43793816919597
10250,41,40,119.67971694686139
10252,76,166,68.05150613251489
10258,95,24,87.80124352408735
10268,31,193,117.82310177440525
10272,83,206,87.8144836737528
10273,70,23,93.72077881934432
10274,37,74,111.01197258186181
10279,96,33,74.63830090958096
10281,69,30,122.50465996106652
10282,67,144,81.29856597508605
10284,90,88,98.31907664252475
10287,69,189,159.2185225318319
10288,23,97,82.57808996786608
10292,3,88,106.88463199922417
10297,63,3,70.9729565555599
10303,83,242,83.00712098808462
10306,45,35,111.36687965226388
10319,79,15,82.45899628402846
10331,82,206,111.39357521902551
10359,70,328,79.4975269216201
10363,73,129,37.58292081479998
10366,75,27,78.50877256945702
10367,60,43,109.24030921377722
10370,93,112,105.44295188378055
10383,10,162,131.5465740600281
10393,50,95,98.83319551467548
10397,54,67,128.45619133611052
10405,54,47,69.00386495433911
10413,70,157,68.05091180767559
10429,23,90,75.91198111340027
10440,96,154,111.33979840117546
10445,19,96,93.845995630649
10450,85,45,77.45181409775695
10464,56,367,105.95288569535082
10472,56,351,114.64118151763111
10481,50,278,92.865864537353
10500,37,107,116.33942711208691
10504,41,280,124.34720949705336
10507,90,93,131.82631186569088
10508,29,220,106.5416751020611
10514,94,260,72.4321929394637
10530,25,57,90.6933615764498
10538,55,96,89.65584666112476
10542,38,59,112.12104702318895
10550,20,13,93.35700841258321
10555,21,169,87.43935924150362
10556,89,60,114.19610067070275
10563,27,188,79.48202738661726
10573,2,93,44.070906591749136
10582,75,199,83.51049509230242
10595,88,201,95.23061732169178
10620,82,191,88.63626165255984
10627,73,45,113.11933510317306
10635,76,283,101.9516640154629
10639,50,279,117.49653767324591
10648,9,7,91.17321106470645
10651,51,81,58.339385253337724
10666,90,237,50.327800435814645
10667,73,125,59.15232174452236
10675,20,252,116.91316825245703
10676,1,82,116.41955453554442
10679,22,100,89.95454531171409
10685,11,208,97.45913088877157
10689,78,125,79.14728219673606
10690,50,18,95.56977118825152
10692,81,181,62.8575467812677
10697,92,110,86.17585185748433
10698,32,271,44.93032973841908
10702,70,171,71.29152817330593
10706,65,59,79.09244668077314
10709,81,148,28.67898751172596
10710,36,29,100.60220031488957
10711,79,130,87.79116683566126
10717,38,73,123.70300671392803
10725,33,147,92.54133893173332
10739,82,41,112.7274708106711
10740,83,204,124.02656246241528
10743,53,203,64.11645626885422
10753,93,215,106.62011181630443
10756,46,13,115.615330925543
10761,73,267,81.9503886215805
10764,30,260,83.22429682375625
10780,58,80,70.39769512671838
10781,34,85,73.61167105075032
10785,28,263,111.2253008314607
10786,89,142,115.063827914546
10796,52,162,124.1653385310192
10800,56,36,102.3186596416432
10801,92,140,104.40818140816043
10804,6,13,56.06041801452385
10806,66,207,102.76407959682176
10810,30,55,121.1838827882001
10813,92,20,77.53643983735819
10820,21,255,55.62450816052176
10828,23,143,88.8529762172319
10832,6,124,76.2590294329007
10834,13,136,120.5257106730035
10835,82,251,103.81834607052464
10836,16,165,77.85222505370999
10842,54,255,50.2109597149833
10847,51,74,99.70625915563032
10853,25,30,137.71258665176174
10857,10,90,104.58142281193395
10865,60,17,124.14268481472436
10871,73,121,87.2295224802766
10877,7,277,112.79290008680397
10885,97,230,127.86693784714151
10888,42,144,108.29734861950857
10889,69,168,109.88941712856204
10890,41,240,82.5636365792306
10896,41,49,111.79828407562971
10911,10,198,92.58467295721329
10915,1,173,77.52845564521643
10923,81,84,87.33731775278899
10928,45,245,106.39134051622862
